slug,date,open,high,low,close,currency
EUR/KES,2021-08-25,127.183601,127.367897,127.183601,127.183601,KES
GBP/EGP,2021-08-25,21.520658,21.58592,21.357267,21.520695,EGP
USD/ZMW,2021-08-25,16.6991,16.6991,16.436026,16.700951,ZMW
CHF/PLN,2021-08-25,4.25998,4.26464,4.25297,4.25947,PLN
EUR/ETB,2021-08-25,53.199299,53.286701,53.199299,53.199299,ETB
EUR/PGK,2021-08-25,4.0935,4.0976,4.0935,4.0935,PGK
USD/SZL,2021-08-25,14.90472,14.90472,14.758424,14.98,SZL
EUR/MMK,2021-08-25,1909.720947,1911.605713,1909.720947,1909.720947,MMK
EUR/CRC,2021-08-25,714.789978,715.799988,714.789978,714.789978,CRC
USD/SDG,2021-08-26,440.0,440.0,440.0,441.0,SDG
USD/AED,2021-08-26,3.6722,3.6729,3.6721,3.6722,AED
CHF/USD,2021-08-26,1.094487,1.094931,1.088009,1.094523,USD
CHF/AED,2021-08-26,4.017175,4.017545,4.00037,4.019703,AED
INR/JPY,2021-08-26,1.484288,1.486763,1.480346,1.484208,JPY
GBP/BMD,2021-08-26,1.379646,1.380157,1.374363,1.379666,BMD
AUD/ILS,2021-08-26,2.349628,2.350274,2.331171,2.349305,ILS
JPY/EUR,2021-08-26,0.00772,0.007735,0.007702,0.007724,EUR
USD/KWD,2021-08-26,0.30045,0.30057,0.30035,0.30045,KWD
AUD/DKK,2021-08-26,4.5975,4.5979,4.5805,4.5955,DKK
JPY/ILS,2021-08-26,0.029355,0.02937,0.029191,0.029357,ILS
EUR/LBP,2021-08-26,1736.199951,1774.0,1736.199951,1774.0,LBP
EUR/MKD,2021-08-26,60.615002,61.165001,60.615002,61.165001,MKD
INR/KRW,2021-08-26,15.711875,15.787627,15.665188,15.698245,KRW
EUR/ZAR,2021-08-26,17.560619,17.649891,17.51626,17.564819,ZAR
GBP/BBD,2021-08-26,2.715339,2.715339,2.715156,2.712991,BBD
EUR/BRL,2021-08-26,6.1314,6.1775,6.1132,6.1329,BRL
GBP/EUR,2021-08-26,1.16904,1.16942,1.16576,1.16916,EUR
USD/SGD,2021-08-26,1.35258,1.35408,1.35141,1.3526,SGD
USD/NZD,2021-08-26,1.43416,1.43912,1.43316,1.43414,NZD
JPY/IDR,2021-08-26,130.611893,130.611893,130.611893,130.422195,IDR
EUR/IDR,2021-08-26,16683.175781,16940.0,16683.175781,16940.0,IDR
GBP/DKK,2021-08-26,8.6947,8.6963,8.6691,8.6945,DKK
CHF/CNY,2021-08-26,7.076937,7.081081,7.021095,7.077102,CNY
GBP/BRL,2021-08-26,7.168459,7.209416,7.142857,7.163324,BRL
GBP/CAD,2021-08-26,1.7322,1.73608,1.7306,1.73267,CAD
GBP/NZD,2021-08-26,1.97387,1.97716,1.96816,1.97391,NZD
USD/ILS,2021-08-26,3.22838,3.22862,3.21708,3.22838,ILS
CHF/EUR,2021-08-26,0.929619,0.929887,0.925446,0.929636,EUR
GBP/SZL,2021-08-26,20.270493,20.270493,20.256296,20.252966,SZL
GBP/TWD,2021-08-26,38.378502,38.426559,38.270752,38.382256,TWD
EUR/TWD,2021-08-26,31.8102,31.9051,31.8102,31.8102,TWD
GBP/MVR,2021-08-26,20.857824,20.857824,20.857824,20.800583,MVR
GBP/ALL,2021-08-26,139.503342,139.503342,139.184097,139.374573,ALL
USD/TND,2021-08-26,2.7865,2.7865,2.786,2.795,TND
INR/HKD,2021-08-26,0.105042,0.105077,0.104796,0.105041,HKD
INR/MYR,2021-08-26,0.056673,0.056673,0.056356,0.056699,MYR
GBP/USD,2021-08-26,1.376463,1.376955,1.371065,1.376652,USD
GBP/BND,2021-08-26,1.830078,1.830078,1.828691,1.828443,BND
USD/PEN,2021-08-26,4.020873,4.020873,4.016153,4.08,PEN
INR/PKR,2021-08-26,2.228027,2.229235,2.228027,2.220608,PKR
USD/JPY,2021-08-26,109.997002,110.222,109.926003,109.975998,JPY
USD/RSD,2021-08-26,98.891106,98.891106,98.834839,99.09108,RSD
EUR/HUF,2021-08-26,348.074005,349.123993,347.984009,348.104004,HUF
USD/PKR,2021-08-26,164.041977,165.38768,164.041977,165.199997,PKR
INR/AUD,2021-08-26,0.018541,0.018629,0.018531,0.018546,AUD
CHF/ILS,2021-08-26,3.533567,3.534727,3.504212,3.533954,ILS
JPY/CAD,2021-08-26,0.011442,0.011498,0.011425,0.011445,CAD
USD/INR,2021-08-26,74.101799,74.267502,74.068001,74.099998,INR
GBP/MOP,2021-08-26,10.780898,10.783633,10.780898,10.771514,MOP
USD/NIO,2021-08-26,34.633804,34.689857,34.633804,35.049999,NIO
USD/MYR,2021-08-26,4.1995,4.1995,4.185,4.202,MYR
EUR/MOP,2021-08-26,9.2188,9.244,9.2188,9.2188,MOP
USD/GBP,2021-08-26,0.7265,0.72936,0.72624,0.7264,GBP
GBP/LBP,2021-08-26,2030.393921,2069.709717,2030.393921,2073.871338,LBP
CHF/NOK,2021-08-26,9.644,9.6535,9.58414,9.64104,NOK
USD/UYU,2021-08-26,42.404953,42.404953,42.314358,42.477333,UYU
USD/HKD,2021-08-26,7.78371,7.7887,7.7825,7.7835,HKD
AUD/EUR,2021-08-26,0.61823,0.61829,0.6161,0.618169,EUR
USD/EGP,2021-08-26,15.6722,15.715317,15.63,15.678913,EGP
EUR/CRC,2021-08-26,715.799988,717.97998,715.799988,715.799988,CRC
EUR/NOK,2021-08-26,10.36829,10.3849,10.35065,10.36869,NOK
GBP/JOD,2021-08-26,0.97227,0.97227,0.97227,0.972163,JOD
JPY/RUB,2021-08-26,0.670793,0.675748,0.670076,0.670767,RUB
GBP/ZAR,2021-08-26,20.53339,20.614799,20.428089,20.5373,ZAR
USD/BRL,2021-08-26,5.211,5.2561,5.207356,5.211,BRL
GBP/NOK,2021-08-26,12.123465,12.1411,12.074,12.1259,NOK
EUR/ETB,2021-08-26,53.286701,53.442101,53.286701,53.286701,ETB
GBP/THB,2021-08-26,44.960052,45.055744,44.827114,44.956078,THB
EUR/BND,2021-08-26,1.5649,1.5676,1.5649,1.5649,BND
INR/ZAR,2021-08-26,0.201339,0.202065,0.200511,0.201369,ZAR
CHF/NZD,2021-08-26,1.56933,1.57152,1.56198,1.5695,NZD
GBP/ZMW,2021-08-26,22.574656,22.574656,22.503704,22.555136,USD
GBP/PHP,2021-08-26,68.30854,68.662872,68.287148,67.027946,PHP
JPY/CNY,2021-08-26,0.058781,0.058887,0.058338,0.058805,CNY
EUR/HKD,2021-08-26,9.16165,9.17107,9.1469,9.16242,HKD
GBP/BSD,2021-08-26,1.365563,1.365563,1.365452,1.364383,BSD
AUD/PKR,2021-08-26,120.123505,120.194565,120.123505,119.466675,PKR
CHF/BWP,2021-08-26,12.080974,12.081098,12.080974,12.108497,BWP
EUR/GBP,2021-08-26,0.85513,0.8578,0.8549,0.85515,GBP
JPY/BRL,2021-08-26,0.04736,0.047794,0.047265,0.047367,BRL
GBP/ETB,2021-08-26,62.316704,62.344234,62.316704,62.262093,ETB
USD/MUR,2021-08-26,41.700001,42.060001,41.121098,41.700001,MUR
USD/UAH,2021-08-26,26.421804,26.559975,26.421804,26.475233,UAH
EUR/PHP,2021-08-26,58.354,58.769001,58.331001,57.328999,PHP
CHF/SZL,2021-08-26,16.114349,16.114349,16.10445,16.151062,SZL
USD/XOF,2021-08-26,557.383667,557.383667,557.061829,555.0,XOF
GBP/TTD,2021-08-26,9.156536,9.164805,9.156536,9.148619,TTD
EUR/SEK,2021-08-26,10.22423,10.25278,10.21817,10.22346,SEK
GBP/MAD,2021-08-26,11.9394,11.9394,11.91995,11.929076,MAD
AUD/MXN,2021-08-26,14.7214,14.7775,14.69304,14.710043,MXN
GBP/SEK,2021-08-26,11.9533,11.973,11.9319,11.9534,SEK
GBP/HKD,2021-08-26,10.71259,10.716,10.67592,10.71298,HKD
USD/ZMW,2021-08-26,16.402855,16.402855,16.382227,16.436026,ZMW
AUD/SEK,2021-08-26,6.321191,6.325,6.305,6.319399,SEK
EUR/MYR,2021-08-26,4.8597,4.8597,4.8596,4.8597,MYR
EUR/MAD,2021-08-26,10.2095,10.2179,10.2095,10.2095,MAD
EUR/KYD,2021-08-26,0.9589,0.9613,0.9589,0.9589,KYD
GBP/UAH,2021-08-26,36.363373,36.484524,36.363373,36.329807,UAH
GBP/PEN,2021-08-26,5.6185,5.62599,5.599168,5.618581,PEN
EUR/CAD,2021-08-26,1.48193,1.4884,1.4817,1.48189,CAD
EUR/MWK,2021-08-26,950.47998,952.72699,950.47998,950.47998,MWK
GBP/ILS,2021-08-26,4.443768,4.444992,4.41636,4.443657,ILS
CHF/SEK,2021-08-26,9.5049,9.5082,9.4735,9.5025,SEK
USD/HNL,2021-08-26,23.323292,23.378796,23.323292,23.66,HNL
USD/TWD,2021-08-26,27.8839,27.950001,27.879101,27.884899,TWD
EUR/NZD,2021-08-26,1.6881,1.69294,1.6861,1.68822,NZD
EUR/ILS,2021-08-26,3.7915,3.7923,3.7775,3.7915,ILS
EUR/BWP,2021-08-26,12.9949,13.0259,12.9949,12.9949,BWP
GBP/BIF,2021-08-26,2692.889648,2692.889648,2692.665771,2690.545654,BIF
CHF/JPY,2021-08-26,120.365997,120.419998,119.793327,120.355003,JPY
EUR/RUB,2021-08-26,86.884697,87.485001,86.796501,86.875099,RUB
USD/BND,2021-08-26,1.329979,1.331273,1.329979,1.332227,BND
AUD/CAD,2021-08-26,0.91618,0.91726,0.9144,0.91597,CAD
GBP/BHD,2021-08-26,0.515309,0.515378,0.51349,0.515224,BHD
USD/LKR,2021-08-26,196.16655,196.523453,196.16655,196.533951,LKR
AUD/THB,2021-08-26,23.804445,23.817137,23.709431,23.797825,THB
GBP/SCR,2021-08-26,18.209566,18.209566,16.448393,18.20414,SCR
USD/KRW,2021-08-26,1163.319946,1171.349976,1162.780029,1163.329956,KRW
USD/NGN,2021-08-26,411.049988,411.049988,410.51001,411.049988,NGN
USD/ZAR,2021-08-26,14.91905,15.0006,14.8714,14.92125,ZAR
CHF/HUF,2021-08-26,323.589996,323.98288,322.203522,323.660248,HUF
EUR/FJD,2021-08-26,2.4627,2.464,2.4583,2.4634,FJD
GBP/XOF,2021-08-26,767.106934,767.106934,765.223206,766.443665,XOF
JPY/PLN,2021-08-26,0.035317,0.03539,0.035187,0.035304,PLN
CHF/MXN,2021-08-26,22.135401,22.205957,22.095179,22.125412,MXN
JPY/THB,2021-08-26,0.297331,0.298381,0.296434,0.297343,THB
USD/GHS,2021-08-26,6.009,6.018666,5.99,5.98,GHS
EUR/CLP,2021-08-26,905.308472,909.120789,905.308472,905.308472,CLP
JPY/MYR,2021-08-26,0.038164,0.038164,0.038018,0.038196,MYR
GBP/CHF,2021-08-26,1.25754,1.26091,1.257,1.25753,CHF
CHF/SGD,2021-08-26,1.480247,1.480715,1.47271,1.48026,SGD
AUD/USD,2021-08-26,0.72779,0.728226,0.72421,0.72766,USD
USD/TTD,2021-08-26,6.653184,6.671904,6.653184,6.666638,TTD
USD/CLP,2021-08-26,783.469971,785.25,782.700012,783.469971,CLP
EUR/KES,2021-08-26,127.367897,127.789001,127.367897,127.367897,KES
USD/MWK,2021-08-26,807.647522,809.096252,807.647522,800.0,MWK
USD/THB,2021-08-26,32.720001,32.833,32.68,32.735001,THB
GBP/EGP,2021-08-26,21.582624,21.60664,21.387648,21.582624,EGP
GBP/ARS,2021-08-26,134.068954,134.090454,133.597366,134.073822,ARS
AUD/ARS,2021-08-26,70.896515,70.896515,70.609673,70.874603,ARS
INR/TWD,2021-08-26,0.364599,0.365022,0.364599,0.364934,TWD
CHF/IDR,2021-08-26,15696.879883,15696.879883,15696.879883,15683.519531,IDR
USD/BWP,2021-08-26,11.042104,11.062148,11.042104,11.064433,BWP
JPY/CHF,2021-08-26,0.830717,0.834509,0.8294,0.83073,CHF
USD/MKD,2021-08-26,51.983425,52.022114,51.476833,51.960022,MKD
USD/NOK,2021-08-26,8.80606,8.8272,8.7913,8.81009,NOK
GBP/IDR,2021-08-26,19912.863281,19916.564453,19778.681641,19911.355469,IDR
JPY/KRW,2021-08-26,10.585369,10.653248,10.565796,10.577388,KRW
USD/COP,2021-08-26,3863.75,3878.25,3822.949951,3863.75,COP
GBP/JPY,2021-08-26,151.384003,151.572998,150.839005,151.367996,JPY
AUD/IDR,2021-08-26,10525.966797,10527.066406,10400.740234,10525.604492,IDR
USD/SZL,2021-08-26,14.72864,14.746161,14.72864,14.96,SZL
USD/PLN,2021-08-26,3.88514,3.89502,3.8766,3.8826,PLN
GBP/BZD,2021-08-26,2.710661,2.710661,2.710538,2.708318,BZD
AUD/KRW,2021-08-26,847.323669,850.435181,845.400696,846.518799,KRW
CHF/MYR,2021-08-26,4.596148,4.596148,4.562694,4.600999,MYR
CHF/ZAR,2021-08-26,16.3251,16.3908,16.237,16.329872,ZAR
JPY/GBP,2021-08-26,0.006584,0.00661,0.006577,0.006587,GBP
INR/CNY,2021-08-26,0.087281,0.08736,0.086579,0.087261,CNY
GBP/HUF,2021-08-26,407.0,407.470001,406.179993,407.01001,HUF
EUR/MMK,2021-08-26,1911.605713,1916.15686,1911.605713,1911.605713,MMK
USD/SLL,2021-08-26,10155.0,10225.0,10155.0,10150.0,SLL
USD/EUR,2021-08-26,0.849401,0.85122,0.8488,0.8493,EUR
USD/TRY,2021-08-26,8.37134,8.3992,8.35068,8.37338,TRY
USD/AUD,2021-08-26,1.374023,1.380815,1.3732,1.374268,AUD
EUR/SCR,2021-08-26,15.571,15.571,14.095,15.57,SCR
JPY/USD,2021-08-26,0.009091,0.009097,0.009073,0.009093,USD
AUD/HKD,2021-08-26,5.66436,5.665628,5.63864,5.663541,HKD
USD/SEK,2021-08-26,8.68626,8.72808,8.68006,8.68513,SEK
GBP/SGD,2021-08-26,1.86159,1.8622,1.8554,1.86168,SGD
GBP/GTQ,2021-08-26,10.654398,10.658347,10.611069,10.654553,GTQ
USD/BGN,2021-08-26,1.65151,1.66129,1.650232,1.6515,BGN
USD/CAD,2021-08-26,1.25894,1.26549,1.2589,1.25887,CAD
GBP/UGX,2021-08-26,4803.850098,4803.850098,4803.256836,4799.583984,UGX
GBP/INR,2021-08-26,101.991783,102.161903,101.650337,101.991783,INR
AUD/CNY,2021-08-26,4.703629,4.705642,4.668019,4.705632,CNY
GBP/AUD,2021-08-26,1.89102,1.89525,1.8896,1.8915,AUD
GBP/BDT,2021-08-26,115.147499,115.147499,115.138031,115.04525,BDT
GBP/KES,2021-08-26,148.950012,149.075485,148.950012,148.821228,KES
EUR/GHS,2021-08-26,7.0704,7.0871,7.0704,7.0704,USD
JPY/AUD,2021-08-26,0.012469,0.012552,0.012465,0.012475,AUD
USD/DKK,2021-08-26,6.31746,6.33005,6.3129,6.31697,DKK
GBP/LKR,2021-08-26,269.976898,269.976898,269.95282,269.737152,LKR
EUR/DKK,2021-08-26,7.43603,7.4367,7.43557,7.43603,DKK
CHF/CAD,2021-08-26,1.37759,1.38028,1.3731,1.37768,CAD
JPY/TWD,2021-08-26,0.245668,0.246162,0.245668,0.246585,TWD
GBP/HTG,2021-08-26,136.966034,137.0168,135.380844,136.968033,HTG
EUR/RON,2021-08-26,4.9263,4.9315,4.9256,4.9263,USD
USD/ETB,2021-08-26,45.287365,45.3853,45.287365,45.049999,ETB
GBP/VND,2021-08-26,30844.345703,30844.345703,30834.378906,30816.775391,VND
CHF/THB,2021-08-26,35.795639,35.870403,35.61824,35.788982,THB
USD/ISK,2021-08-26,125.93,126.370003,125.849998,125.93,ISK
USD/CHF,2021-08-26,0.91367,0.91911,0.9133,0.91364,CHF
GBP/XAF,2021-08-26,767.115906,767.115906,765.21875,766.439209,XAF
GBP/ISK,2021-08-26,173.302139,173.381302,172.895432,173.302139,ISK
EUR/SVC,2021-08-26,10.039,10.063,10.039,10.039,SVC
USD/HUF,2021-08-26,295.714996,296.895996,295.709991,295.730011,HUF
EUR/IQD,2021-08-26,1683.930054,1687.969971,1683.930054,1683.930054,IQD
JPY/CZK,2021-08-26,0.196205,0.197706,0.196158,0.196261,CZK
EUR/BMD,2021-08-26,1.1717,1.1745,1.1717,1.1717,BMD
GBP/PLN,2021-08-26,5.34718,5.34765,5.33117,5.346,PLN
EUR/TRY,2021-08-26,9.87336,9.88625,9.82391,9.85681,TRY
JPY/HKD,2021-08-26,0.07076,0.070814,0.070633,0.070772,HKD
EUR/SZL,2021-08-26,17.333401,17.363899,17.333401,17.333401,SZL
EUR/SGD,2021-08-26,1.59208,1.59355,1.5899,1.59224,SGD
GBP/CUP,2021-08-26,32.935722,32.935722,32.932304,32.907246,CUP
GBP/COP,2021-08-26,5254.097656,5254.097656,5251.363281,5249.431641,COP
USD/XPF,2021-08-26,101.349998,101.349998,101.349998,101.550003,XPF
USD/QAR,2021-08-26,3.64,3.64,3.64,3.6395,QAR
USD/GTQ,2021-08-26,7.557484,7.569978,7.557484,7.571383,GTQ
EUR/THB,2021-08-26,38.499001,38.584,38.451,38.557999,THB
GBP/KZT,2021-08-26,581.788208,583.042664,581.788208,581.261414,KZT
GBP/DZD,2021-08-26,185.569458,185.569458,183.574615,185.603882,DZD
JPY/ARS,2021-08-26,0.885493,0.887049,0.882613,0.88566,ARS
AUD/GBP,2021-08-26,0.52871,0.52914,0.5274,0.52859,GBP
USD/BDT,2021-08-26,83.682022,83.81955,83.682022,83.823441,BDT
GBP/FJD,2021-08-26,2.878415,2.878415,2.878415,2.878098,FJD
USD/ARS,2021-08-26,97.407799,97.556931,97.134369,97.405296,ARS
GBP/AED,2021-08-26,5.053602,5.053602,5.037968,5.053254,AED
AUD/CZK,2021-08-26,15.708,15.7914,15.674,15.705,CZK
EUR/CHF,2021-08-26,1.07558,1.08045,1.0751,1.07556,CHF
USD/MXN,2021-08-26,20.228861,20.384501,20.211901,20.216101,MXN
CHF/BRL,2021-08-26,5.700738,5.726934,5.668506,5.700516,BRL
GBP/CRC,2021-08-26,855.173523,855.490479,851.724304,855.185974,CRC
EUR/MXN,2021-08-26,23.8106,23.9618,23.8106,23.8123,MXN
AUD/JPY,2021-08-26,80.047997,80.086998,79.669998,80.024002,JPY
USD/RUB,2021-08-26,73.7845,74.445999,73.694,73.769997,RUB
EUR/USD,2021-08-26,1.1773,1.178134,1.174784,1.17744,USD
GBP/IQD,2021-08-26,1969.266968,1969.266968,1969.109619,1967.518188,IQD
USD/MAD,2021-08-26,8.676862,8.677475,8.676862,8.981,MAD
EUR/INR,2021-08-26,87.139,87.338997,86.991997,87.147003,INR
USD/PHP,2021-08-26,49.814999,50.075001,49.583012,49.82,PHP
USD/KZT,2021-08-26,422.730164,424.442902,422.730164,423.584991,KZT
EUR/KRW,2021-08-26,1370.650024,1376.569946,1368.089966,1368.930054,KRW
EUR/BOB,2021-08-26,7.9115,7.9188,7.9115,7.9115,BOB
GBP/CZK,2021-08-26,29.709101,29.874001,29.6991,29.7089,CZK
EUR/HNL,2021-08-26,27.443001,27.528999,27.443001,27.443001,HNL
USD/BYN,2021-08-26,2.497005,2.509936,2.497005,2.502054,BYN
AUD/FJD,2021-08-26,1.520855,1.520855,1.520855,1.521479,FJD
GBP/NGN,2021-08-26,566.391602,566.60144,564.154175,566.39978,NGN
EUR/BGN,2021-08-26,1.9483,1.9487,1.9458,1.9484,BGN
EUR/PEN,2021-08-26,4.7311,4.7311,4.7291,4.7311,PEN
EUR/KZT,2021-08-26,497.48999,499.790009,497.48999,497.48999,KZT
EUR/CNY,2021-08-26,7.6138,7.6228,7.5538,7.6138,CNY
EUR/TND,2021-08-26,3.2602,3.2781,3.2602,3.2602,TND
GBP/BWP,2021-08-26,15.196847,15.196847,15.195693,15.183707,BWP
USD/IQD,2021-08-26,1430.879028,1433.49585,1430.879028,1457.0,IQD
USD/DJF,2021-08-26,173.879425,174.196609,173.879425,177.720001,DJF
GBP/PAB,2021-08-26,1.344505,1.344505,1.344478,1.343351,PAB
GBP/TZS,2021-08-26,2864.289551,2864.289551,2852.481201,2870.579834,TZS
AUD/PLN,2021-08-26,2.82736,2.8274,2.8169,2.82613,PLN
GBP/DJF,2021-08-26,239.30394,239.30394,239.287918,239.097031,DJF
EUR/AUD,2021-08-26,1.617247,1.62282,1.6169,1.61776,AUD
GBP/CLP,2021-08-26,1078.930908,1079.330688,1074.060791,1078.946533,CLP
EUR/NIO,2021-08-26,40.750999,40.848,40.750999,40.750999,NIO
JPY/PKR,2021-08-26,1.502338,1.502338,1.501927,1.500661,PKR
EUR/COP,2021-08-26,4492.700195,4501.600098,4492.700195,4492.700195,COP
GBP/TRY,2021-08-26,11.523904,11.542849,11.474595,11.52487,TRY
USD/UZS,2021-08-26,10605.081055,10624.057617,10605.081055,10600.0,UZS
USD/IDR,2021-08-26,14465.700195,14468.0,14407.400391,14465.700195,IDR
JPY/INR,2021-08-26,0.672969,0.674784,0.671945,0.673127,INR
CHF/INR,2021-08-26,81.018082,81.148911,80.575897,81.020622,INR
USD/CRC,2021-08-26,608.344971,609.739136,608.344971,609.463806,CRC
GBP/OMR,2021-08-26,0.528052,0.528076,0.526225,0.528154,OMR
CHF/GBP,2021-08-26,0.79498,0.79534,0.79297,0.79504,GBP
USD/PGK,2021-08-26,3.482473,3.488179,3.482473,3.47,PGK
JPY/NOK,2021-08-26,0.079924,0.080247,0.079657,0.079925,NOK
GBP/XPF,2021-08-26,139.497757,139.536163,138.95459,139.497131,XPF
EUR/PLN,2021-08-26,4.57303,4.57743,4.5635,4.57224,PLN
GBP/PGK,2021-08-26,4.791954,4.791954,4.791563,4.787755,PGK
EUR/OMR,2021-08-26,0.45159,0.45189,0.45079,0.45173,OMR
INR/CHF,2021-08-26,0.012332,0.012397,0.012307,0.012331,CHF
GBP/MWK,2021-08-26,1111.529541,1111.529541,1111.427734,1110.574951,MWK
GBP/MXN,2021-08-26,27.8414,27.956722,27.832802,27.841999,MXN
EUR/MGA,2021-08-26,4557.290039,4568.72998,4557.290039,4557.290039,USD
USD/SOS,2021-08-26,571.0,571.0,571.0,573.0,SOS
GBP/HNL,2021-08-26,32.850849,32.863022,32.611309,32.851326,HNL
USD/CNY,2021-08-26,6.4749,6.4856,6.4725,6.4749,CNY
EUR/CZK,2021-08-26,25.407301,25.579,25.4063,25.409,CZK
USD/MDL,2021-08-26,17.413179,17.439875,17.413179,17.448393,MDL
AUD/CHF,2021-08-26,0.66499,0.666776,0.6627,0.664699,CHF
GBP/RON,2021-08-26,5.760324,5.760964,5.747714,5.759733,USD
USD/CZK,2021-08-26,21.686501,21.742201,21.586,21.684,CZK
AUD/MYR,2021-08-26,3.055367,3.055367,3.036628,3.058215,MYR
CHF/CZK,2021-08-26,23.622101,23.747999,23.6024,23.6269,CZK
EUR/SAR,2021-08-26,4.4101,4.4146,4.4011,4.4101,SAR
EUR/AED,2021-08-26,4.3204,4.3228,4.3125,4.3217,AED
INR/THB,2021-08-26,0.441418,0.442232,0.44012,0.441377,THB
EUR/BAM,2021-08-26,1.94583,1.94583,1.94583,1.94583,BAM
AUD/SGD,2021-08-26,0.98433,0.98453,0.9805,0.98417,SGD
AUD/NOK,2021-08-26,6.410257,6.416715,6.3825,6.409169,NOK
CHF/DKK,2021-08-26,6.9129,6.9145,6.8816,6.9145,DKK
INR/EUR,2021-08-26,0.011455,0.011474,0.011429,0.011454,EUR
GBP/KRW,2021-08-26,1602.524292,1610.71106,1600.074341,1601.126953,KRW
USD/SAR,2021-08-26,3.7464,3.754215,3.745802,3.7464,SAR
EUR/PKR,2021-08-26,193.052795,194.747299,193.052795,194.486801,PKR
INR/GBP,2021-08-26,0.009803,0.009838,0.009786,0.009805,GBP
GBP/CNY,2021-08-26,8.898824,8.905583,8.833037,8.898824,CNY
INR/CAD,2021-08-26,0.016988,0.017071,0.016967,0.01699,CAD
AUD/TWD,2021-08-26,19.65291,19.669252,19.65291,19.65801,TWD
GBP/MYR,2021-08-26,5.780017,5.780017,5.75091,5.783617,MYR
GBP/TND,2021-08-26,3.812631,3.82415,3.812631,3.809312,TND
INR/NZD,2021-08-26,0.01935,0.019403,0.019302,0.019347,NZD
USD/JMD,2021-08-26,150.983093,150.983093,150.883209,151.260773,JMD
EUR/UAH,2021-08-26,31.0945,31.2749,31.0945,31.0945,UAH
USD/MGA,2021-08-26,3872.447754,3879.959473,3872.447754,3800.0,MGA
EUR/JOD,2021-08-26,0.8269,0.8274,0.8254,0.8272,JOD
AUD/ZAR,2021-08-26,10.8572,10.883153,10.7902,10.857293,ZAR
GBP/MUR,2021-08-26,57.386639,57.786785,56.53896,57.395721,MUR
GBP/PKR,2021-08-26,227.018341,227.375961,227.018341,225.99646,PKR
GBP/PYG,2021-08-26,9370.311523,9370.311523,9364.75293,9361.990234,PYG
CHF/PLN,2021-08-26,4.25129,4.25187,4.23268,4.25069,PLN
INR/USD,2021-08-26,0.013495,0.013501,0.013465,0.013495,USD
EUR/JPY,2021-08-26,129.475006,129.755997,129.240005,129.460007,JPY
GBP/RUB,2021-08-26,101.556702,102.150841,101.438423,101.53186,RUB
EUR/ARS,2021-08-26,114.637703,114.772797,114.291702,114.662003,ARS
AUD/HUF,2021-08-26,215.199997,215.429993,214.610001,215.169998,HUF
USD/RON,2021-08-26,4.1819,4.1952,4.1813,4.1819,RON
GBP/SAR,2021-08-26,5.155285,5.155507,5.137642,5.156319,SAR
EUR/BSD,2021-08-26,1.1677,1.1705,1.1677,1.1677,BSD
USD/MZN,2021-08-26,63.099998,63.099998,63.099998,63.09,MZN
USD/VND,2021-08-26,22790.0,22790.0,22415.617188,22790.0,VND
CHF/TRY,2021-08-26,9.179014,9.186515,9.1089,9.16365,TRY
EUR/PGK,2021-08-26,4.0976,4.1074,4.0976,4.0976,PGK
USD/MMK,2021-08-26,1624.340942,1627.28186,1624.340942,1627.383179,MMK
AUD/BRL,2021-08-26,3.789645,3.809374,3.768741,3.790327,BRL
CHF/AUD,2021-08-26,1.50348,1.50676,1.498127,1.502855,AUD
GBP/BGN,2021-08-26,2.278047,2.278588,2.269922,2.277965,BGN
GBP/JMD,2021-08-26,207.757034,207.757034,207.259476,207.574966,JMD
EUR/MAD,2021-08-27,10.2179,10.2179,10.2135,10.2179,MAD
EUR/SCR,2021-08-27,14.197,15.647,14.156,14.2,SCR
USD/ARS,2021-08-27,97.438004,97.601395,97.362442,97.436699,ARS
EUR/PHP,2021-08-27,58.584999,58.825001,58.499001,58.644001,PHP
CHF/BRL,2021-08-27,5.719171,5.732726,5.668532,5.718786,BRL
INR/TWD,2021-08-27,0.366325,0.368061,0.366325,0.365022,TWD
EUR/BMD,2021-08-27,1.1745,1.1745,1.1729,1.1745,BMD
EUR/MYR,2021-08-27,4.8596,4.8596,4.847,4.8596,MYR
USD/NZD,2021-08-27,1.44061,1.44215,1.42611,1.43982,NZD
USD/RUB,2021-08-27,74.281601,74.2892,73.5233,74.267502,RUB
AUD/JPY,2021-08-27,79.613998,80.315002,79.431999,79.656998,JPY
JPY/GBP,2021-08-27,0.006615,0.006625,0.00658,0.006612,GBP
USD/PHP,2021-08-27,50.132,50.132,49.721882,49.877949,PHP
GBP/VND,2021-08-27,30791.632813,30791.632813,30773.625,30834.378906,VND
GBP/PKR,2021-08-27,227.174667,227.174667,227.106171,227.375961,PKR
USD/ZAR,2021-08-27,14.913,14.93912,14.7264,14.8929,ZAR
EUR/KYD,2021-08-27,0.9613,0.9613,0.9599,0.9613,KYD
EUR/DKK,2021-08-27,7.43579,7.43656,7.43454,7.43584,DKK
USD/UAH,2021-08-27,26.626341,26.673923,26.626341,26.559975,UAH
CHF/CAD,2021-08-27,1.38248,1.38443,1.379273,1.38169,CAD
USD/BWP,2021-08-27,11.089789,11.089789,11.061469,11.062148,BWP
EUR/CNY,2021-08-27,7.6099,7.6329,7.5719,7.6099,CNY
CHF/USD,2021-08-27,1.089431,1.096575,1.087051,1.089396,USD
